	Ryan.WT.Con7.732519	Ryan.WT.Abd.732465	Ryan.WT.Col.732487	Ryan.WT.Cec.732545	Ryan.WT.Fec.732502	TH.CVA.WT.Cec.732496	Uri.Jake.TGCec.732550	Jordan.Lisette.TG.Cec.732483	Joshua.Jose.WTFec.732466	TH.CVA.WT.Col.732504	Gail.TG.Col.732544	Joey.Aaron.Kyle.WT.Col.732503	Joey.Aaron.Kyle.WT.Cec.732518	Elizabeth.Chris.WT.Cec.732516	Elizabeth.Chris.WT.Fec.732549	Uri.Jake.TGCol.732482	Joshua.Jose.WTCon1.732471	Joey.Aaron.Kyle.WT.Con1.732511	Joshua.Jose.WTCol.732534	Chen.Lladser.WT.Cec.732509	TH.CVA.WT.Fec.732553	Nick.Krishna.TG.Ile.732501	Joey.Aaron.Kyle.WT.Fec.732462	Wang.TG.Col.732505	Brad.Jon.WT.Fec.732480	Nick.Krishna.TG.Cec.732493	Nick.Krishna.TG.Col.732532	Jordan.Lisette.TG.Con1.732484	Uri.Jake.TGFec.732494	Joey.Aaron.Kyle.WT.Ile.732540	Gail.TG.Fec.732514	Brad.Jon.WT.Col.732469	Wang.TG.Cec.732527	Elizabeth.Chris.WT.Con1.732495	Uri.Jake.TGIle.732486	TH.CVA.WT.Ile.732517	Uri.Jake.TGCon1.732472	Gail.TG.Cec.732526	Jordan.Lisette.TG.Fec.732499	Gail.TG.Ile.732556	Wang.TG.Ile.732525	Elizabeth.Chris.WT.Ile.732542	Gail.TG.Con1.732475	Joshua.Jose.WTCec.732546	Chen.Lladser.WT.Fec.732512	Jordan.Lisette.TG.Col.732461	Wang.TG.Con1.732535	Brad.Jon.WT.Ile.732492	Joey.Aaron.Kyle.WT.Oral.732506	Joey.Aaron.Kyle.WT.Abd.732541	Wang.TG.Fec.732515	Chen.Lladser.WT.Ile.732478	Chen.Lladser.WT.Oral.732521	Ryan.WT.Oral.732500	Chen.Lladser.WT.Col.732473	Nick.Krishna.TG.Abd.732510	Joshua.Jose.WTOral.732551	Brad.Jon.WT.Cec.732554	Joshua.Jose.WTIle.732530	Wang.TG.Abd.732547	BLANK11.732489	Chen.Lladser.WT.Con1.732529	Brad.Jon.WT.Con1.732543	Brad.Jon.WT.Abd.732474	TH.CVA.WT.Con1.732476	Nick.Krishna.TG.Con1.732508	Jordan.Lisette.TG.Ile.732463	Gail.TG.Abd.732538	Chen.Lladser.WT.Abd.732488	Nick.Krishna.TG.Oral.732464	Jordan.Lisette.TG.Oral.732539	Elizabeth.Chris.WT.Col.732481	Brad.Jon.WT.Oral.732528	Uri.Jake.TGOral.732536	Elizabeth.Chris.WT.Oral.732520	Ryan.WT.Ile.732523	Wang.TG.Oral.732507	Gail.TG.Oral.732531
TH.CVA.WT.Fec.732553	0.680210992614	0.671433957592	0.691321986456	0.667167291093	0.694503744019	0.414287194077	0.454580607996	0.453566458974	0.719829606608	0.446680831774	0.511373314108	0.689356987023	0.705861408672	0.68357077717	0.694819035733	0.453076233928	0.585999031942	0.701130830697	0.698872858194	0.534328104055	0.0	0.618391059771	0.693168742102	0.479998218231	0.490342312462	0.435591887798	0.464317958981	0.463069228002	0.526456999196	0.656507284103	0.601779475245	0.69049803339	0.481662444448	0.706055050553	0.580952265619	0.432643592089	0.485762648095	0.493581474923	0.425587213862	0.59022131686	0.570321732338	0.600889426067	0.548438375045	0.726488186625	0.479033508617	0.476678905612	0.538411378734	0.658701526969	0.415973508351	0.502477093433	0.524854112104	0.6208254644	0.697927777098	0.391551303252	0.57418808474	0.557275827607	0.847091125161	0.518358906489	0.686056054568	0.778914538908	0.832897639476	0.663059413084	0.547187307583	0.510011480447	0.485439718927	0.613872458334	0.5126875138	0.580424854691	0.691015632535	0.788171500676	0.777683533135	0.707068625312	0.860954089096	0.702502877017	0.698790368394	0.649675434545	0.722910754282	0.825798563128
Nick.Krishna.TG.Ile.732501	0.762947335545	0.782243304217	0.813013227204	0.801745527753	0.770981806885	0.638352673189	0.572129699889	0.687494203578	0.844334634168	0.601519280066	0.557515007749	0.789287618152	0.787723652325	0.807798505123	0.778864727795	0.599971326612	0.743376934021	0.800601238728	0.847210883838	0.564636179796	0.618391059771	0.0	0.796000499158	0.65239197816	0.646574432175	0.638628831893	0.584863047529	0.667429332625	0.601869717739	0.764681875239	0.605978902798	0.617574612269	0.645238450028	0.785176084511	0.426317487975	0.638688449446	0.617236522352	0.637681679798	0.653719822664	0.512495688283	0.53903736572	0.730130279553	0.602250448842	0.8499493191	0.595910576506	0.675844776792	0.54896452185	0.514704096496	0.622859561078	0.672623507361	0.618063663752	0.398269506583	0.790947231245	0.613652314717	0.641169044974	0.651848549324	0.850683848713	0.682151934178	0.7478262772	0.803096450337	0.829860123999	0.614486471922	0.607419751002	0.647369835136	0.605417812548	0.593346467313	0.69030941909	0.6867097907	0.679514752084	0.809901530932	0.800636575411	0.693547468994	0.852188132019	0.745519964427	0.652912895667	0.756136027553	0.754395770485	0.830805520643
Joey.Aaron.Kyle.WT.Fec.732462	0.583296359529	0.557195268243	0.572487893152	0.506724684635	0.574108163847	0.683140751079	0.683264030519	0.732548400542	0.573947998739	0.716431336009	0.703352519439	0.426983097074	0.44361586995	0.533142460723	0.530424947591	0.689494718194	0.573865864819	0.574807889988	0.563466345999	0.682412905817	0.693168742102	0.796000499158	0.0	0.675137760162	0.690358527674	0.685724574841	0.657170989231	0.71878486036	0.726871782671	0.467726500858	0.776299406837	0.813230323915	0.72088234146	0.628744491685	0.805942391323	0.677573271358	0.686213932904	0.689050425738	0.719962665016	0.804788517122	0.752806258556	0.562543839744	0.698591224566	0.533595173427	0.691706868607	0.731886356031	0.732783195087	0.804807622332	0.680289852707	0.675694673687	0.750706535116	0.82358096736	0.59511103064	0.692559313777	0.699200472756	0.72496972262	0.828212100929	0.692390122955	0.710411636936	0.790962356406	0.813571047595	0.777058282682	0.701947575729	0.694036277923	0.732985493572	0.741143593097	0.693502312648	0.778267821681	0.76844204925	0.852523887459	0.753664507295	0.733643046925	0.885366029843	0.776955134752	0.796569950809	0.687572259152	0.806899256645	0.878853914016
Wang.TG.Col.732505	0.698090798635	0.638901859157	0.673913772775	0.654632960825	0.645703208439	0.475992122147	0.457532832844	0.518823708323	0.692147500294	0.538326561622	0.4176637451	0.671410428611	0.70884239335	0.64465058931	0.685349369978	0.449768617342	0.618158872722	0.72854146821	0.63813446713	0.511626952356	0.479998218231	0.65239197816	0.675137760162	0.0	0.354214938853	0.429934518111	0.447798202469	0.59955527809	0.522561452928	0.66864364099	0.545140488433	0.707124712516	0.393714204761	0.728171394364	0.645474820239	0.470547213971	0.529101042541	0.378475522485	0.43576963089	0.602660030693	0.546981784184	0.582320515558	0.561344336418	0.693192727156	0.472819685098	0.516664429391	0.560906395673	0.671084111605	0.455661351625	0.520883396191	0.438948721532	0.677882153259	0.712407130182	0.487331967538	0.586345470634	0.634826050661	0.866801214375	0.403794045427	0.678974050918	0.811759401649	0.857929611779	0.700330374206	0.533429614599	0.526845581674	0.632114882132	0.663017268296	0.477291968231	0.644269795456	0.736583769734	0.852163091884	0.807812916896	0.719360380523	0.898606959257	0.73802096511	0.722549019608	0.692690673025	0.740416889538	0.8781552262
Brad.Jon.WT.Fec.732480	0.696655524139	0.645370617053	0.665526250197	0.661404565614	0.67453471431	0.499053618164	0.467750678628	0.494833177548	0.698704463926	0.546095897427	0.4400145957	0.690438284407	0.711945215734	0.635926996635	0.700829527717	0.475064533429	0.607482636217	0.711000127469	0.657861751633	0.523364081102	0.490342312462	0.646574432175	0.690358527674	0.354214938853	0.0	0.451603399857	0.463382018071	0.576861563277	0.55400892584	0.659912074904	0.544048655156	0.704761588596	0.370031780106	0.737180760792	0.639123279591	0.472205446927	0.528808707012	0.3747422997	0.433967183911	0.594033657746	0.54168152566	0.560898874597	0.552138649828	0.700973981626	0.454666755907	0.503048066515	0.523301663473	0.648789765019	0.426619333892	0.511262686428	0.48121760895	0.678964370132	0.686562843764	0.427169385442	0.563137565347	0.613238624319	0.851664203522	0.355940508018	0.663921980531	0.794614204905	0.840969776756	0.661694774276	0.472983856585	0.518949777841	0.588529223661	0.631193367493	0.482090726056	0.628880001827	0.708778647422	0.856377571326	0.80072706478	0.709347326921	0.882795370706	0.729237105499	0.728039454484	0.685592351839	0.720319756529	0.870146455734
Nick.Krishna.TG.Cec.732493	0.693763796272	0.644502444944	0.675811939232	0.655765406711	0.676519750379	0.460133468871	0.412740736193	0.478986001152	0.69528788294	0.508329639058	0.47171828477	0.688375411046	0.705425330865	0.661335513719	0.685204041816	0.420540557291	0.594497078981	0.702759838888	0.663066752853	0.453390252952	0.435591887798	0.638628831893	0.685724574841	0.429934518111	0.451603399857	0.0	0.365243772249	0.584239304203	0.464616440814	0.660586331251	0.589915219336	0.712770420941	0.449410877764	0.72104133544	0.596457793141	0.454319369141	0.474492950279	0.456573480784	0.458481874697	0.6206530901	0.558353467769	0.567387661527	0.57589958266	0.692505048904	0.452132649586	0.484510586965	0.549765532969	0.670860960155	0.396718202377	0.486660547077	0.514246861191	0.646443720465	0.663907813359	0.44612475626	0.530967204626	0.56724965126	0.864326344587	0.457881401048	0.681343097344	0.809890816351	0.844290978496	0.664602081838	0.52629395397	0.48606458862	0.595905181299	0.564879183337	0.495938098452	0.603475561768	0.690022064786	0.82217976088	0.77858157975	0.721080798716	0.87480496746	0.724821516684	0.71602892558	0.640242807524	0.723862535189	0.853172690438
Nick.Krishna.TG.Col.732532	0.657149422807	0.634861436074	0.672129422908	0.633959907213	0.676839398801	0.450642122438	0.383936617721	0.520572378303	0.688077771479	0.515439920268	0.44878949475	0.656445516086	0.666983662019	0.649292646285	0.649550039733	0.426703304276	0.572257158343	0.698387571216	0.643264608125	0.393168137001	0.464317958981	0.584863047529	0.657170989231	0.447798202469	0.463382018071	0.365243772249	0.0	0.555667071991	0.486477111994	0.619944440248	0.593315084223	0.693294875101	0.456593444839	0.702522295668	0.553709647053	0.472945917906	0.423359628663	0.475867875964	0.471727667081	0.563632977349	0.554733043398	0.560104038262	0.536494736568	0.662851868386	0.397539107703	0.496681354466	0.514743399634	0.634936898162	0.422769127495	0.527284730897	0.492836904197	0.591757932182	0.659673840746	0.450949327032	0.534201689464	0.603511639967	0.861977620919	0.457636997249	0.679030708805	0.81382839592	0.84385724972	0.640765203703	0.49961583184	0.522748379786	0.564593436591	0.548193996823	0.516731071453	0.656643681476	0.697767271176	0.829430423064	0.794063939725	0.689378088385	0.889915886487	0.740441833109	0.691380686458	0.671213423704	0.731476964169	0.856917902502
Jordan.Lisette.TG.Con1.732484	0.647261909906	0.711608937438	0.747822637224	0.692565208476	0.721016237998	0.536362052005	0.578501578209	0.555241005865	0.741319277048	0.554440682517	0.601554990646	0.746688212992	0.736377011034	0.716191090298	0.700537003093	0.566434848689	0.610433847525	0.71268254064	0.726463718019	0.572009719385	0.463069228002	0.667429332625	0.71878486036	0.59955527809	0.576861563277	0.584239304203	0.555667071991	0.0	0.585761483317	0.681117249941	0.692826460463	0.711914610904	0.594900531672	0.696530638337	0.582952303933	0.609137868176	0.485035490723	0.595510113777	0.503791134308	0.648684343047	0.630362124807	0.633580204747	0.528639132065	0.724343474483	0.547406018373	0.526316638132	0.535683040241	0.676977272927	0.564142291034	0.581719715855	0.599352937228	0.675037603882	0.698100446977	0.501015381385	0.639941702055	0.61811415354	0.823917326648	0.63725921944	0.741005467199	0.781180514011	0.822371770185	0.652121718155	0.54009942373	0.597505144831	0.425676223174	0.569636406295	0.571063284417	0.66273950924	0.727527686526	0.771991048562	0.745637913893	0.678994687937	0.847933821722	0.729806146319	0.664478059701	0.673975891571	0.722171414129	0.820453617945
Uri.Jake.TGFec.732494	0.732093145892	0.721306419065	0.770160436613	0.749094219077	0.691887921462	0.517838240203	0.493568823719	0.627405333402	0.747988916729	0.499590394441	0.451498231817	0.731451082719	0.739611398306	0.755956415139	0.722709065232	0.465648789653	0.658485984218	0.746866855146	0.763979082735	0.534368297634	0.526456999196	0.601869717739	0.726871782671	0.522561452928	0.55400892584	0.464616440814	0.486477111994	0.585761483317	0.0	0.721691342971	0.552266151301	0.686520542981	0.584195327997	0.739721665776	0.576306759801	0.593661572	0.489707671671	0.582667679633	0.58123713793	0.608421890489	0.6107961533	0.652979370445	0.591384944115	0.7557548761	0.523275438084	0.593136578154	0.527208275581	0.650993020711	0.546250176713	0.602262984004	0.467447438001	0.599782809853	0.702471466142	0.578831045729	0.604019798461	0.553033038883	0.851795426099	0.595231154961	0.707795752166	0.794539609409	0.832373654175	0.643795803927	0.574033243734	0.587679563827	0.603555809089	0.560669202563	0.586784565493	0.627723352424	0.720657361835	0.8034683636	0.787691286357	0.71218332028	0.866104594427	0.700902191635	0.663330523724	0.715007412225	0.734610650918	0.838515070292
Joey.Aaron.Kyle.WT.Ile.732540	0.572918305323	0.5287619069	0.510412177737	0.497162772582	0.602456541543	0.67032947516	0.65441314749	0.692670244204	0.594999587168	0.687592333799	0.694900794833	0.454132502918	0.457091917202	0.5205443901	0.57472005612	0.658815623391	0.551419299476	0.565446607619	0.560386827817	0.663217966387	0.656507284103	0.764681875239	0.467726500858	0.66864364099	0.659912074904	0.660586331251	0.619944440248	0.681117249941	0.721691342971	0.0	0.778380725504	0.807383438296	0.673069963483	0.615721257603	0.746425050299	0.646199719456	0.645278980913	0.677668734488	0.690099159553	0.760697921612	0.706106293643	0.529365998635	0.705976408185	0.551172426475	0.644786156545	0.719832446679	0.709384774513	0.779236415849	0.600192007066	0.624965695117	0.749706442391	0.790515078759	0.603305757264	0.631840253362	0.685764246773	0.669578928831	0.828332329813	0.652759988262	0.69761698681	0.800326550117	0.826291350529	0.74345864321	0.685460820074	0.650893262834	0.678138872223	0.715580409463	0.64290601529	0.75285950454	0.740123167124	0.83304946727	0.764712049584	0.708414251898	0.871973832131	0.791273691108	0.767050965532	0.635366513797	0.791889581272	0.863819355503
Gail.TG.Fec.732514	0.795156043602	0.766098017625	0.778354162331	0.794955980261	0.724307990893	0.605472314487	0.570129958227	0.643565647382	0.796394159321	0.572961039347	0.454555982903	0.75562660282	0.808913609678	0.796195305256	0.765061932601	0.578578294045	0.728672241244	0.791917198633	0.805191562365	0.609004277341	0.601779475245	0.605978902798	0.776299406837	0.545140488433	0.544048655156	0.589915219336	0.593315084223	0.692826460463	0.552266151301	0.778380725504	0.0	0.651975713699	0.597669879205	0.800641068543	0.661228322028	0.627986116868	0.638262331857	0.584886224262	0.628772704807	0.511869963733	0.581128958291	0.709982935504	0.595635307614	0.808048623112	0.625981516031	0.661403462254	0.579960945766	0.613003945864	0.610308028689	0.648121913951	0.480759439594	0.586360700502	0.756048211848	0.630255390047	0.675882351553	0.627266919227	0.85804890966	0.594448755696	0.7135190691	0.809909320412	0.846791405422	0.716604984887	0.624472089041	0.621409217126	0.690622073496	0.641385636466	0.619858847397	0.651229316316	0.739074641213	0.832458752585	0.824835248673	0.722623915108	0.854633868016	0.663849132744	0.704219317655	0.723762739466	0.708692867292	0.851336200199
Brad.Jon.WT.Col.732469	0.744107798481	0.796267107895	0.803160983124	0.799952754949	0.75937220241	0.716931956422	0.716200753136	0.789662763994	0.848045879126	0.683431439843	0.640297814999	0.809823784001	0.81120237625	0.82250300047	0.78538511388	0.726736927773	0.758868129485	0.785468216835	0.861087058335	0.664318795505	0.69049803339	0.617574612269	0.813230323915	0.707124712516	0.704761588596	0.712770420941	0.693294875101	0.711914610904	0.686520542981	0.807383438296	0.651975713699	0.0	0.743634838015	0.796081463206	0.585456884757	0.748910431137	0.648321326139	0.718017896594	0.756844825467	0.547190011	0.54376927913	0.757366264776	0.572824675772	0.870746545452	0.69483873727	0.781465371029	0.574508759808	0.441263425577	0.710567206706	0.683937212219	0.713369950278	0.569530698157	0.790799137339	0.673528485967	0.731934614995	0.707353803197	0.853677557718	0.762241763281	0.775015619781	0.823377458148	0.856398154435	0.68747486555	0.620080167177	0.713064264943	0.619860887955	0.609743969366	0.698161035229	0.679287150323	0.768863290962	0.774893470081	0.807032581973	0.666715403903	0.758029158291	0.698174575238	0.681067164546	0.737149649719	0.697720918959	0.81992801179
Wang.TG.Cec.732527	0.719667343964	0.652294149125	0.664721590001	0.677945019814	0.712631096953	0.493426289272	0.46411587191	0.484450198244	0.717603101367	0.565170260398	0.445221158659	0.702199013751	0.729880288542	0.658492690496	0.723887414291	0.500295865287	0.622588062688	0.736260655112	0.677888385063	0.53520290643	0.481662444448	0.645238450028	0.72088234146	0.393714204761	0.370031780106	0.449410877764	0.456593444839	0.594900531672	0.584195327997	0.673069963483	0.597669879205	0.743634838015	0.0	0.755167227472	0.632600726501	0.464680897816	0.552795699474	0.357377955619	0.444601480713	0.60219937565	0.55465564677	0.588544245094	0.596869330043	0.726148697443	0.457007049935	0.489317910113	0.571578049413	0.677493951798	0.426412571644	0.539377745365	0.469537599891	0.679157130959	0.710304121	0.456928877	0.589638278827	0.641379450861	0.861830400375	0.355185771624	0.686307285608	0.816702707081	0.848636967521	0.695615600322	0.545375862097	0.540334528281	0.627860379403	0.663623636775	0.500650640244	0.632961451457	0.733838022046	0.856243675009	0.81883279198	0.721813081299	0.908232147864	0.749957019551	0.723130886503	0.676988796133	0.73642219651	0.865728405371
Elizabeth.Chris.WT.Con1.732495	0.565789161996	0.645872652568	0.659150453703	0.637284831026	0.638910262287	0.72979125568	0.729185925189	0.774303447897	0.670533624085	0.73566595816	0.751264361547	0.628825798529	0.614063128958	0.631126462232	0.592753131106	0.723819001834	0.60066157729	0.570473618968	0.688305924378	0.71339704328	0.706055050553	0.785176084511	0.628744491685	0.728171394364	0.737180760792	0.72104133544	0.702522295668	0.696530638337	0.739721665776	0.615721257603	0.800641068543	0.796081463206	0.755167227472	0.0	0.765410642397	0.737947135834	0.660962256557	0.740999633598	0.768020820601	0.814174382753	0.751586290341	0.600352864015	0.7031181043	0.65753433472	0.712391719636	0.784276475332	0.72077187337	0.779906313951	0.720366310738	0.702161406059	0.77070042098	0.802065002822	0.669482501976	0.720513395901	0.609353985174	0.713723600541	0.676085218338	0.745540669778	0.64216369651	0.621364705827	0.650166083287	0.665139226091	0.684116620502	0.683262164929	0.700902157738	0.711006609339	0.687328326898	0.760555274973	0.757435396362	0.844014866374	0.705774462731	0.672966538213	0.859024941785	0.779655149752	0.79269135753	0.700416669629	0.779045820428	0.882290252744
Uri.Jake.TGIle.732486	0.750366610979	0.78215874551	0.808047767118	0.806646235964	0.776649601799	0.634835253243	0.561377906489	0.658497969105	0.832487035025	0.609080402032	0.578530242193	0.800445720099	0.788152621226	0.809653787848	0.78675678714	0.589392352533	0.701084576985	0.792506395967	0.839911257938	0.552023294823	0.580952265619	0.426317487975	0.805942391323	0.645474820239	0.639123279591	0.596457793141	0.553709647053	0.582952303933	0.576306759801	0.746425050299	0.661228322028	0.585456884757	0.632600726501	0.765410642397	0.0	0.625633286533	0.583898510423	0.632189791448	0.624816460591	0.475404212013	0.523038376603	0.70070283252	0.554962985345	0.833564412675	0.57144402375	0.651457555927	0.506593633786	0.487679274788	0.584861716885	0.632403821626	0.606594270685	0.41595069495	0.746948970819	0.564412538066	0.626807071389	0.626437798385	0.855953946301	0.669535455828	0.733663557551	0.799812212675	0.839398742523	0.585708285525	0.563274932022	0.631060102385	0.540621336641	0.524196145436	0.619705482054	0.676311932534	0.674207676627	0.763049830897	0.779407056496	0.658444138517	0.825937910249	0.697904176788	0.576134157302	0.697461795431	0.727636563382	0.785649610631
TH.CVA.WT.Ile.732517	0.716614693326	0.657596085002	0.651221301919	0.65777899235	0.70237517663	0.40649935608	0.450195423571	0.38770710469	0.713394270156	0.488477158285	0.545258413851	0.683096084478	0.696102022838	0.628634915414	0.697730035888	0.463826426273	0.623762499588	0.718293367481	0.655362431863	0.542020509142	0.432643592089	0.638688449446	0.677573271358	0.470547213971	0.472205446927	0.454319369141	0.472945917906	0.609137868176	0.593661572	0.646199719456	0.627986116868	0.748910431137	0.464680897816	0.737947135834	0.625633286533	0.0	0.551962645544	0.464385642164	0.384754889137	0.644002783448	0.610178071112	0.573000454478	0.616986406194	0.708085863512	0.468811460875	0.420815532796	0.621664658716	0.685539429343	0.354991340908	0.468523940899	0.549838203695	0.662757674846	0.701509662424	0.340330771858	0.548150197503	0.582334928165	0.845823378303	0.471355640983	0.666516763523	0.790325107239	0.843940761472	0.686087775227	0.617407701087	0.469460580482	0.592604933644	0.642865380904	0.474055080069	0.600930689175	0.671674237609	0.826256140905	0.786928124957	0.728971258404	0.89858361803	0.715254568178	0.711393462073	0.655827722709	0.747452871303	0.844917578706
Uri.Jake.TGCon1.732472	0.616393219278	0.649711550415	0.696061149194	0.625350257051	0.660739033163	0.476312664771	0.487890791606	0.602900360182	0.716802948414	0.500227809916	0.527320064474	0.692710855221	0.677200549199	0.665478340588	0.653119306272	0.487387768057	0.550812592399	0.652631706819	0.689296345742	0.474309152788	0.485762648095	0.617236522352	0.686213932904	0.529101042541	0.528808707012	0.474492950279	0.423359628663	0.485035490723	0.489707671671	0.645278980913	0.638262331857	0.648321326139	0.552795699474	0.660962256557	0.583898510423	0.551962645544	0.0	0.547765291748	0.547228801837	0.629606582972	0.552664960537	0.554387177324	0.500039849422	0.704460910523	0.442282904113	0.555718841141	0.48701608524	0.591996845189	0.511733763843	0.528917236385	0.567633124152	0.59856356563	0.674134652459	0.477643124815	0.573673971055	0.595030107578	0.841842275258	0.55988542534	0.67849406526	0.78602369838	0.818572253366	0.612736824581	0.484235680591	0.534910075534	0.500821839811	0.479391653503	0.517927399343	0.595700252766	0.692028875377	0.80463130947	0.765860699868	0.642773446482	0.84406310062	0.685403869779	0.672955384239	0.672621026964	0.67935433305	0.833733440581
Gail.TG.Cec.732526	0.692990037046	0.663780309159	0.677719782717	0.668798632424	0.690015883629	0.514347347994	0.495695270306	0.493899226262	0.7027541514	0.548835541335	0.456739756651	0.693972222689	0.709105290713	0.656118760059	0.706623403269	0.48540099918	0.621521121394	0.726645665617	0.681341374144	0.54908236875	0.493581474923	0.637681679798	0.689050425738	0.378475522485	0.3747422997	0.456573480784	0.475867875964	0.595510113777	0.582667679633	0.677668734488	0.584886224262	0.718017896594	0.357377955619	0.740999633598	0.632189791448	0.464385642164	0.547765291748	0.0	0.437376940651	0.5732259322	0.553429974056	0.593504612241	0.580851335567	0.727065235465	0.479114879452	0.505443729696	0.576244985893	0.662657717238	0.444978080745	0.531694158966	0.49843852999	0.677765836463	0.719748592157	0.454227086106	0.583966876271	0.652731832444	0.853835150032	0.38867971658	0.683832843645	0.809200022001	0.846790951293	0.694584727293	0.54019327748	0.54611280627	0.612383157376	0.647849004669	0.494889124806	0.646883635898	0.720123368132	0.850089176354	0.798961779251	0.72323283199	0.893100461063	0.726495125833	0.707969117593	0.682649196223	0.744889741705	0.868512051912
Jordan.Lisette.TG.Fec.732499	0.721111637434	0.672028051153	0.686205230931	0.667108764557	0.704685912027	0.43239652728	0.464162099238	0.340317770664	0.721663105927	0.510195930752	0.529076959795	0.726869553933	0.738121401812	0.654792969003	0.723992727303	0.470844532212	0.649347616771	0.751622949834	0.662625541948	0.543602722455	0.425587213862	0.653719822664	0.719962665016	0.43576963089	0.433967183911	0.458481874697	0.471727667081	0.503791134308	0.58123713793	0.690099159553	0.628772704807	0.756844825467	0.444601480713	0.768020820601	0.624816460591	0.384754889137	0.547228801837	0.437376940651	0.0	0.637355920399	0.605688174802	0.603898973004	0.626254162384	0.706229387061	0.452113628561	0.316193436284	0.605913422387	0.69402286007	0.423803586218	0.505840482515	0.541825329261	0.680814331433	0.723678292384	0.383817992345	0.583621412799	0.631049682838	0.871737961956	0.471953026841	0.705966492684	0.811450427811	0.864054878058	0.682541625736	0.59972097284	0.545204613484	0.592464157596	0.671446084669	0.531715057019	0.665367919813	0.724540943387	0.849324020818	0.82112370438	0.729696450726	0.913437358327	0.75337708653	0.717466729159	0.678427628093	0.773070465534	0.873251029157
Gail.TG.Ile.732556	0.76872157755	0.780973901051	0.8050842323	0.808881143775	0.763053075983	0.636009871595	0.580933587248	0.664080346718	0.829211114055	0.623913259498	0.48186784737	0.801275868554	0.804037081166	0.819317082339	0.777781679168	0.613272676761	0.731039766954	0.820030264796	0.837145778781	0.587195822637	0.59022131686	0.512495688283	0.804788517122	0.602660030693	0.594033657746	0.6206530901	0.563632977349	0.648684343047	0.608421890489	0.760697921612	0.511869963733	0.547190011	0.60219937565	0.814174382753	0.475404212013	0.644002783448	0.629606582972	0.5732259322	0.637355920399	0.0	0.493272642078	0.725258918797	0.583544534584	0.843061880992	0.595983388844	0.646677654407	0.521036546594	0.514798785854	0.621666236428	0.646448804143	0.575556140457	0.482007402318	0.788850086431	0.591614669312	0.647801503138	0.687554494264	0.875814855628	0.623185793587	0.728930129328	0.83943582128	0.875621927852	0.650002827551	0.609351554511	0.674892841736	0.607440668969	0.602973346209	0.618911975069	0.68195144244	0.72052769839	0.76696659956	0.810457324844	0.726834954868	0.828403532246	0.693222426871	0.659946683285	0.716625453026	0.716905521508	0.796062198315
Wang.TG.Ile.732525	0.703682765868	0.709885209432	0.724381905952	0.727881513898	0.683768831915	0.615608451345	0.571502293397	0.649966455423	0.755899911817	0.607225438624	0.464131783724	0.731597857231	0.747308158177	0.752103715839	0.73848258356	0.58353520741	0.657409458909	0.738308582477	0.768132873729	0.542612372906	0.570321732338	0.53903736572	0.752806258556	0.546981784184	0.54168152566	0.558353467769	0.554733043398	0.630362124807	0.6107961533	0.706106293643	0.581128958291	0.54376927913	0.55465564677	0.751586290341	0.523038376603	0.610178071112	0.552664960537	0.553429974056	0.605688174802	0.493272642078	0.0	0.628648969109	0.50281617848	0.788511755133	0.539120506635	0.646511125794	0.457424388455	0.477806395564	0.56212993284	0.557746801503	0.598898610615	0.469864798875	0.687557610708	0.5525058652	0.597918420772	0.585337856676	0.842841311275	0.590150613099	0.658127489143	0.785759187932	0.824752634049	0.605258154724	0.511325676247	0.560961837651	0.585147193103	0.514264499685	0.539548594601	0.604272902339	0.689102076617	0.767242787322	0.768351695254	0.653891826481	0.814496043042	0.680689063022	0.648066576772	0.648615996247	0.64727222991	0.789563894232
Elizabeth.Chris.WT.Ile.732542	0.544884972942	0.516394607098	0.546646375558	0.527864417909	0.560648130552	0.574208792017	0.574297067633	0.602574791997	0.579871413322	0.643424263936	0.616989705987	0.544769964835	0.542309176363	0.485599933489	0.479753972142	0.590295798745	0.535280593857	0.597054556616	0.556796707064	0.579290967341	0.600889426067	0.730130279553	0.562543839744	0.582320515558	0.560898874597	0.567387661527	0.560104038262	0.633580204747	0.652979370445	0.529365998635	0.709982935504	0.757366264776	0.588544245094	0.600352864015	0.70070283252	0.573000454478	0.554387177324	0.593504612241	0.603898973004	0.725258918797	0.628648969109	0.0	0.630511239428	0.596910041852	0.570413984891	0.607310655155	0.629794876287	0.705946152453	0.521452243692	0.550230822169	0.667448112643	0.717678201062	0.618012448573	0.541509192257	0.606952776897	0.637231992853	0.837423868751	0.56652000425	0.67072621048	0.779126301225	0.840985506791	0.705331568512	0.597265616809	0.551824686941	0.657902862125	0.653244271113	0.549585480723	0.679799927991	0.722801126923	0.840576736265	0.770098478296	0.682855069815	0.882172932642	0.738454670932	0.711062398531	0.630298076769	0.760284153511	0.864965718451
