	Elizabeth.Chris.WT.Ile.732542	Uri.Jake.TGIle.732486	Joey.Aaron.Kyle.WT.Ile.732540	Wang.TG.Fec.732515	Ryan.WT.Abd.732465	TH.CVA.WT.Col.732504	Gail.TG.Col.732544	TH.CVA.WT.Ile.732517	Chen.Lladser.WT.Ile.732478	TH.CVA.WT.Fec.732553	Gail.TG.Cec.732526	Brad.Jon.WT.Con1.732543	Joey.Aaron.Kyle.WT.Fec.732462	Uri.Jake.TGCec.732550	Wang.TG.Oral.732507	Brad.Jon.WT.Abd.732474	Elizabeth.Chris.WT.Oral.732520	Joey.Aaron.Kyle.WT.Abd.732541	Uri.Jake.TGCon1.732472	Jordan.Lisette.TG.Ile.732463	Elizabeth.Chris.WT.Fec.732549	Joshua.Jose.WTIle.732530	Gail.TG.Abd.732538	Joey.Aaron.Kyle.WT.Col.732503	Chen.Lladser.WT.Fec.732512	Joey.Aaron.Kyle.WT.Oral.732506	Chen.Lladser.WT.Col.732473	Wang.TG.Cec.732527	Joshua.Jose.WTCol.732534	Ryan.WT.Col.732487	BLANK11.732489	Joey.Aaron.Kyle.WT.Con1.732511	Elizabeth.Chris.WT.Col.732481	Nick.Krishna.TG.Cec.732493	Jordan.Lisette.TG.Cec.732483	Gail.TG.Ile.732556	Brad.Jon.WT.Fec.732480	TH.CVA.WT.Con1.732476	Brad.Jon.WT.Col.732469	Brad.Jon.WT.Oral.732528	Ryan.WT.Fec.732502	Jordan.Lisette.TG.Fec.732499	Gail.TG.Fec.732514	Uri.Jake.TGOral.732536	Ryan.WT.Con7.732519	Nick.Krishna.TG.Oral.732464	Ryan.WT.Ile.732523	Joshua.Jose.WTCec.732546	TH.CVA.WT.Cec.732496	Gail.TG.Oral.732531	Elizabeth.Chris.WT.Cec.732516	Chen.Lladser.WT.Oral.732521	Joshua.Jose.WTCon1.732471	Joshua.Jose.WTOral.732551	Chen.Lladser.WT.Con1.732529	Wang.TG.Abd.732547	Elizabeth.Chris.WT.Con1.732495	Brad.Jon.WT.Ile.732492	Chen.Lladser.WT.Abd.732488	Ryan.WT.Cec.732545	Brad.Jon.WT.Cec.732554	Ryan.WT.Oral.732500	Joshua.Jose.WTFec.732466	Jordan.Lisette.TG.Col.732461	Nick.Krishna.TG.Abd.732510	Wang.TG.Ile.732525	Nick.Krishna.TG.Con1.732508	Jordan.Lisette.TG.Oral.732539	Nick.Krishna.TG.Ile.732501	Joey.Aaron.Kyle.WT.Cec.732518	Wang.TG.Con1.732535	Gail.TG.Con1.732475	Uri.Jake.TGFec.732494	Chen.Lladser.WT.Cec.732509	Jordan.Lisette.TG.Con1.732484	Wang.TG.Col.732505	Uri.Jake.TGCol.732482	Nick.Krishna.TG.Col.732532
Nick.Krishna.TG.Cec.732493	0.554323260138	0.56385610252	0.607818752085	0.480120813248	0.63724797535	0.352269358664	0.477121313441	0.373548409658	0.602248518266	0.409036888496	0.390938770183	0.546213767105	0.643391534893	0.31025504828	0.729811767322	0.52044997704	0.684707815908	0.533807105426	0.426444959808	0.526782653323	0.633933402353	0.697380381436	0.64423074101	0.665005042117	0.456056430994	0.284408933758	0.507700915084	0.410132560113	0.641345074843	0.654588124692	0.825994181768	0.702048061229	0.699748021009	0.0	0.385965848686	0.594689492451	0.447553846397	0.508244144731	0.675240431241	0.791083715714	0.624052115739	0.404209463859	0.519910079127	0.65789197108	0.67856117369	0.79556249623	0.655315669804	0.626712427117	0.363471385611	0.802953699602	0.630123101351	0.676319167454	0.633279936043	0.839771041079	0.653770196221	0.787878716344	0.708002480628	0.636378345333	0.647215396743	0.612684084414	0.355183459332	0.459968485572	0.651036917301	0.469411645615	0.581481297831	0.558317350036	0.506476214267	0.744257030854	0.554288420666	0.681217827109	0.569724917477	0.541070742775	0.447071902493	0.456185289183	0.507995764132	0.425410470748	0.345775536924	0.301482329821
Jordan.Lisette.TG.Cec.732483	0.622542572125	0.63974829693	0.669857272967	0.540292421972	0.693018548655	0.42682562856	0.521287526323	0.370849076336	0.671515515541	0.439409799482	0.46673606384	0.576970114062	0.688367645428	0.442043572462	0.775715280268	0.557778496412	0.707831717027	0.514328998768	0.518153487665	0.551074314524	0.714972523908	0.751455373205	0.685463426239	0.733890351297	0.541395035915	0.431714597931	0.578048220543	0.449753124664	0.658030933121	0.661996863289	0.851607443034	0.746391056332	0.749587282346	0.385965848686	0.0	0.664093247422	0.458330121399	0.566490427633	0.714185497271	0.8423704736	0.709629918625	0.291264524299	0.597612314879	0.724852668852	0.701399909883	0.839840837689	0.707645442724	0.663678695771	0.418756294721	0.861644947378	0.680036848013	0.716225077483	0.699169177708	0.853149425344	0.697996683675	0.815700807212	0.771751091404	0.704534211752	0.716125529419	0.64648403087	0.449169388949	0.397844805516	0.699599582958	0.335424559682	0.629375263476	0.609809407202	0.59815808126	0.782214874732	0.68221787175	0.739932699052	0.62299604483	0.59496678036	0.588228285213	0.520746180917	0.438680849938	0.475420946759	0.494683473658	0.451400337816
Gail.TG.Ile.732556	0.729034391037	0.473625235489	0.761672287333	0.483442776954	0.816969884954	0.571059075917	0.488932436947	0.611386846812	0.437105916221	0.546989336819	0.588948721142	0.626401712627	0.785428905168	0.541585965892	0.694486534442	0.703312983979	0.538049388458	0.648285440801	0.526420074632	0.640775368475	0.752228277768	0.773535811413	0.706725829432	0.793520815659	0.595172470595	0.641336434954	0.691734132626	0.609625944957	0.845247754622	0.817696600874	0.877565209477	0.799687301435	0.72241910962	0.594689492451	0.664093247422	0.0	0.608880710226	0.543555706152	0.494124440779	0.697892695228	0.740217304818	0.65256008281	0.470973284875	0.585193292717	0.783049507568	0.721890977463	0.724589132437	0.818525851482	0.605642153916	0.693765330313	0.806961173747	0.763739280519	0.770886859288	0.879937087267	0.668559733617	0.84599987953	0.793126718905	0.493525589301	0.707457222667	0.792684509915	0.61137991677	0.604342439615	0.799285936946	0.665670147684	0.678175602452	0.450977532767	0.542036195788	0.77430813754	0.392135619919	0.763340307614	0.465707678342	0.460598992564	0.52974797188	0.517955852278	0.586326415219	0.59259634494	0.56561036151	0.562137659257
Brad.Jon.WT.Fec.732480	0.620342522504	0.592698694868	0.627538183128	0.48798844925	0.659745446047	0.474902877114	0.370644168282	0.46184848366	0.578437792842	0.492027363394	0.354081103495	0.41949878622	0.657667759244	0.440056801835	0.681483546235	0.505111392005	0.674351458844	0.517570370198	0.503148435392	0.517228751962	0.653242310336	0.677258757268	0.611664021413	0.7165312043	0.491080545595	0.432606258363	0.560193793544	0.347499103735	0.664121499043	0.63132815714	0.823808465847	0.675295151791	0.695464491036	0.447553846397	0.458330121399	0.608880710226	0.0	0.587704915587	0.631666651511	0.802545630317	0.679286232794	0.471019090653	0.519132779022	0.672043380785	0.672280511373	0.829790498119	0.682826249734	0.666709792951	0.481394201052	0.814597609869	0.656622925769	0.656367117662	0.607064542661	0.837203480489	0.63057058149	0.79946773551	0.703741593295	0.59930617911	0.713488737568	0.630670259909	0.29386047662	0.426999682136	0.67403832916	0.502772919801	0.562894469874	0.458073138203	0.554610018158	0.752352475922	0.652406276625	0.708230447577	0.516976335669	0.479434157908	0.537385599702	0.515970012769	0.547763564419	0.386784124084	0.461602190331	0.427671755176
TH.CVA.WT.Con1.732476	0.641730550224	0.517525298416	0.666355541495	0.521333238737	0.704674397968	0.454332051652	0.554976783615	0.533729977295	0.512430802071	0.43169351601	0.560983764736	0.526008606624	0.70483310621	0.500428236882	0.684639735737	0.600301356728	0.609398557021	0.561997903991	0.416604482477	0.58039332183	0.683251666076	0.742826561382	0.626159824808	0.735566641346	0.556959065235	0.523375296848	0.622352108584	0.595513979907	0.781170954191	0.715887200484	0.803974284978	0.703835746673	0.626725370828	0.508244144731	0.566490427633	0.543555706152	0.587704915587	0.0	0.560504115533	0.695067779084	0.664677811835	0.556973990078	0.57426576758	0.592793770227	0.666223955181	0.720164861611	0.682269011687	0.720387688729	0.477911376892	0.711295976448	0.75502007163	0.680194727968	0.657314542846	0.829769918049	0.600922517964	0.790446980001	0.710249632449	0.521793662696	0.71515822995	0.709500679917	0.566853207515	0.47541933114	0.705939162493	0.614802787479	0.536023223192	0.550672480824	0.410715290075	0.707394583266	0.537750842166	0.6841348703	0.454634496915	0.464393118899	0.534671224904	0.492718417128	0.396627607991	0.603259007012	0.508050019722	0.50886704816
Brad.Jon.WT.Col.732469	0.776792406989	0.478760476271	0.766876210497	0.584979313534	0.820545764674	0.65609198262	0.518766036409	0.689426775985	0.420567170488	0.599097510404	0.67046560085	0.581877460193	0.801294953551	0.647088707544	0.662964424765	0.680705721267	0.588973381661	0.617203410579	0.622263394898	0.690081534168	0.733286881902	0.786171009987	0.610533758816	0.804920576113	0.599404666679	0.683055199576	0.721725167639	0.702514060843	0.853284770119	0.801565968342	0.825997514288	0.754219342218	0.616362171754	0.675240431241	0.714185497271	0.494124440779	0.631666651511	0.560504115533	0.0	0.611438717032	0.737515824275	0.713058713032	0.603633666303	0.653635617869	0.763586311934	0.728546755611	0.753716653001	0.84706579266	0.680328074827	0.700652985563	0.80699493599	0.704729944365	0.73238162722	0.823325701647	0.585787111049	0.823352232269	0.777376292394	0.416376080697	0.772857278229	0.811802234737	0.689801723015	0.575877600557	0.810506822973	0.732336488125	0.63269463382	0.461099032014	0.564099037388	0.765962613474	0.556450721268	0.771738111196	0.513529653537	0.523026589264	0.628606642956	0.599775995642	0.637604365422	0.675876893089	0.620035590632	0.645660415415
Brad.Jon.WT.Oral.732528	0.834907595583	0.694834831012	0.845035164996	0.742491577829	0.850728610431	0.773376443074	0.735736779891	0.812724241305	0.669090596611	0.778061352634	0.817968057966	0.738610891204	0.840406485357	0.791400036816	0.550178335565	0.766627016892	0.642010961174	0.753166479833	0.743452134931	0.762850381943	0.78381447527	0.807905921474	0.620860041014	0.846970895237	0.770129682147	0.784179186048	0.809719431277	0.806382594697	0.901556312446	0.838710792679	0.799976768137	0.801784227284	0.661324709564	0.791083715714	0.8423704736	0.697892695228	0.802545630317	0.695067779084	0.611438717032	0.0	0.809247839013	0.85070572583	0.732742842726	0.526046274309	0.82094942992	0.502503378383	0.755951319258	0.887123961553	0.779709995788	0.444097350887	0.866903571811	0.708844671502	0.818914764194	0.806057399384	0.732835288193	0.816620555668	0.813724872934	0.651849977578	0.780724059176	0.87245254643	0.805014036327	0.770893553355	0.868075305406	0.851522914798	0.658627311443	0.717171906844	0.679194947564	0.677011882792	0.706378033959	0.847095463764	0.672662789327	0.678459986018	0.751852261639	0.778787409547	0.75697041908	0.798025882013	0.784768353358	0.79893314825
Ryan.WT.Fec.732502	0.526571402284	0.749562843785	0.561882859376	0.687708486959	0.518416793597	0.650047701799	0.690349611644	0.689326616873	0.763397538817	0.668675773106	0.672893880752	0.678627031426	0.522250100599	0.657787939657	0.814356063826	0.664661165858	0.745365481465	0.707142346087	0.628564211348	0.64935709184	0.508101854316	0.699263252483	0.755504827146	0.570456791782	0.723501943661	0.673405547295	0.695744661817	0.69160022296	0.61078036442	0.557870576558	0.779183116856	0.583274008411	0.668031087426	0.624052115739	0.709629918625	0.740217304818	0.679286232794	0.664677811835	0.737515824275	0.809247839013	0.0	0.704658763126	0.710296243313	0.735816606268	0.461170435226	0.811565333036	0.678765022161	0.600973700637	0.696822334665	0.860433479647	0.558400044495	0.627819566701	0.571327353416	0.788749696987	0.691437072291	0.760575285163	0.588952039535	0.751917966868	0.757052846169	0.476792290392	0.663401169692	0.72026147991	0.586371373223	0.738189099151	0.711401306152	0.720185825405	0.691178154447	0.728271402076	0.749034465177	0.549579782452	0.695598079402	0.690898360114	0.68313684025	0.677060984005	0.69359966158	0.693980102625	0.655028078372	0.687667430404
Jordan.Lisette.TG.Fec.732499	0.614120993131	0.651973235946	0.676564595304	0.55182767222	0.697285798481	0.421979929748	0.525992550897	0.316586817911	0.665987008454	0.445862432628	0.462223433718	0.603617190092	0.698968142873	0.469558375264	0.774833948011	0.581359855854	0.718270977294	0.559391141173	0.542358982743	0.576446831882	0.703487253881	0.745740131932	0.667286172083	0.725888690003	0.545222439536	0.440498316068	0.590455979254	0.488896900385	0.658672698564	0.673353328452	0.853244719847	0.747059104784	0.755194925176	0.404209463859	0.291264524299	0.65256008281	0.471019090653	0.556973990078	0.713058713032	0.85070572583	0.704658763126	0.0	0.579663466642	0.724513763983	0.684745368205	0.83530892839	0.687387391981	0.657785710251	0.384700938393	0.858223892206	0.681432216869	0.732280179373	0.684651946602	0.865390355017	0.714158540529	0.811628218104	0.764360732765	0.684860158776	0.724026028532	0.646848624488	0.462490364588	0.408456962034	0.693545789495	0.327137787469	0.60336113738	0.607009168095	0.62132376828	0.780462112666	0.640502897335	0.714017658363	0.613949899938	0.609768383958	0.539929547071	0.538417914163	0.488500023462	0.512150192296	0.482518436786	0.449257650365
Gail.TG.Fec.732514	0.694578583263	0.559054943748	0.712143076139	0.374614397641	0.74033375438	0.459575855786	0.41438175044	0.571806693654	0.577165330079	0.476347653497	0.516878876566	0.590264060102	0.729382447974	0.481546623548	0.696882139782	0.649801238027	0.607390605646	0.611122484926	0.557644941887	0.526903961576	0.698474970799	0.713471377636	0.648250629309	0.720867530369	0.531928901603	0.590188537969	0.630094309444	0.48818022124	0.741577315423	0.742710703631	0.839453870472	0.759711550146	0.718504862399	0.519910079127	0.597612314879	0.470973284875	0.519132779022	0.57426576758	0.603633666303	0.732742842726	0.710296243313	0.579663466642	0.0	0.606563678831	0.753352303686	0.758431685572	0.685148410878	0.710415080552	0.471586579145	0.756288042241	0.756429385063	0.746374029955	0.713122549619	0.848393418434	0.67990716671	0.824686655434	0.760249313504	0.555462115591	0.736524548125	0.745211028747	0.529583118191	0.587951581835	0.730851794124	0.564376518777	0.632304238769	0.521928469949	0.572695918313	0.735982806581	0.51625298755	0.735526775007	0.49369346818	0.514985415914	0.436096910992	0.526781046155	0.594107258271	0.446061369845	0.493478316512	0.493512311393
Uri.Jake.TGOral.732536	0.724422785673	0.581742703721	0.728179438689	0.618681126465	0.800994077528	0.644300342577	0.609423759256	0.684877484848	0.631198768001	0.679463803931	0.680172476239	0.600577999152	0.76772480644	0.668664377185	0.568884116199	0.644543905883	0.522851229728	0.633229062792	0.62070814632	0.652823856676	0.745519452767	0.708391650572	0.577062696447	0.795097010889	0.66491181161	0.684745418717	0.685130105199	0.70636640017	0.834374457495	0.780414087567	0.810221234267	0.735087008935	0.647370100401	0.65789197108	0.724852668852	0.585193292717	0.672043380785	0.592793770227	0.653635617869	0.526046274309	0.735816606268	0.724513763983	0.606563678831	0.0	0.74381620301	0.577721245588	0.664301057979	0.802204976194	0.671380710649	0.572585101063	0.800763895676	0.65372999354	0.690499646176	0.800562909691	0.648819411828	0.78425329276	0.760230647756	0.571079875492	0.6614356699	0.783441387414	0.668849077283	0.665594764429	0.791257023325	0.740794634918	0.563057838766	0.594078892771	0.595858708747	0.620556222133	0.593578543864	0.774007385173	0.602075786859	0.569575928669	0.619673497028	0.676272424844	0.665867429455	0.688377054177	0.65761359194	0.668230983709
Ryan.WT.Con7.732519	0.542676820913	0.759198796301	0.540553523624	0.737023575125	0.459735942685	0.688961374548	0.698655748068	0.689623152239	0.773559216695	0.67211353261	0.664847339117	0.654218557988	0.543235131722	0.700181817069	0.800756366257	0.684954495003	0.769134188213	0.701419655542	0.625940070552	0.673492853298	0.558290805565	0.741905384027	0.760324023611	0.577754249113	0.714263811776	0.677975484044	0.721096428443	0.697541288705	0.641299425498	0.518524474413	0.811668613746	0.584051010046	0.707854505935	0.67856117369	0.701399909883	0.783049507568	0.672280511373	0.666223955181	0.763586311934	0.82094942992	0.461170435226	0.684745368205	0.753352303686	0.74381620301	0.0	0.836009455648	0.672613889989	0.601245058284	0.704993432256	0.869497658378	0.586810775273	0.624633658428	0.533571751336	0.819268027535	0.73514115172	0.803064584531	0.575973515536	0.765408241645	0.791863023938	0.480221158143	0.688457967485	0.68886254561	0.609199022686	0.733987766399	0.71245158111	0.727908739019	0.690149461416	0.78180350007	0.784801235945	0.534316213207	0.691400479261	0.691346939559	0.729845513325	0.707690788518	0.671231321187	0.713094799379	0.700208307558	0.671115216628
Nick.Krishna.TG.Oral.732464	0.833370375443	0.691961021006	0.824565835855	0.760089829513	0.865521617791	0.782059200095	0.773209150607	0.820090551769	0.721556745167	0.80555070734	0.832630525897	0.769380127178	0.854009741907	0.800319094506	0.642791970803	0.800065823265	0.665406817186	0.782415576061	0.756302970168	0.763609261038	0.837172096249	0.81574918478	0.684407334458	0.859804762744	0.796935443173	0.804373340799	0.826800247609	0.813441689406	0.879759946801	0.857180235012	0.82488014653	0.83916760552	0.721652737257	0.79556249623	0.839840837689	0.721890977463	0.829790498119	0.720164861611	0.728546755611	0.502503378383	0.811565333036	0.83530892839	0.758431685572	0.577721245588	0.836009455648	0.0	0.762960114787	0.868908412931	0.789354449346	0.470132364688	0.888105098294	0.744351732952	0.819377736279	0.839241164712	0.762016629175	0.844889315128	0.853823473094	0.664623587556	0.766674162238	0.870877800089	0.815894411708	0.795090675026	0.869283261694	0.825684761207	0.718324111264	0.752019300287	0.704118491077	0.681528680064	0.71362221885	0.855099486985	0.73688757635	0.726598887177	0.775873437833	0.776809282071	0.74703610777	0.805040675918	0.794809154295	0.79548162531
Ryan.WT.Ile.732523	0.645768526115	0.723479569036	0.652965308413	0.722820989723	0.66268723207	0.667482738701	0.683310740219	0.653216268051	0.735842077183	0.699586635123	0.69539849827	0.696676756638	0.676067854743	0.702096964494	0.726280718217	0.700534436204	0.697698770934	0.677435955693	0.692607868768	0.640293699879	0.695721886358	0.731630243863	0.698309906663	0.70940653062	0.698137498446	0.647691282459	0.736852702765	0.689736595148	0.693418039059	0.637704034885	0.853015660506	0.75393784264	0.762748542165	0.655315669804	0.707645442724	0.724589132437	0.682826249734	0.682269011687	0.753716653001	0.755951319258	0.678765022161	0.687387391981	0.685148410878	0.664301057979	0.672613889989	0.762960114787	0.0	0.668544976749	0.639975792248	0.757033093445	0.692960838794	0.692024280046	0.704941680225	0.851000993122	0.75543558756	0.849048346949	0.764970789635	0.739093430124	0.774740125874	0.65118387684	0.68703154903	0.65630287687	0.671506578321	0.703730612107	0.670904938507	0.682516157075	0.704560641974	0.753445059913	0.739601571272	0.699927677491	0.690397946226	0.688715251038	0.709182575565	0.713658410163	0.677728027422	0.70572438074	0.67564972636	0.656584873574
Joshua.Jose.WTCec.732546	0.558044453161	0.806967427189	0.55197473258	0.730365207555	0.536276479851	0.661995153817	0.702124213868	0.66440592186	0.834182648052	0.698414365872	0.649388949894	0.667797625774	0.514755528698	0.66043375334	0.81029563408	0.717461309811	0.814522591525	0.698055105292	0.684557472183	0.671387655568	0.581087942986	0.742762421864	0.798498195912	0.522733126198	0.740347817573	0.638533135343	0.735275518208	0.630446100713	0.424166262488	0.584335576779	0.858824457688	0.637983988148	0.817185886468	0.626712427117	0.663678695771	0.818525851482	0.666709792951	0.720387688729	0.84706579266	0.887123961553	0.600973700637	0.657785710251	0.710415080552	0.802204976194	0.601245058284	0.868908412931	0.668544976749	0.0	0.665782155965	0.878320338311	0.547604983333	0.573771428673	0.501764157147	0.871920967772	0.80914531941	0.849245999008	0.700435084497	0.821115187623	0.801902394075	0.522855858776	0.639331575095	0.705204244014	0.386001456015	0.683606089431	0.754275422112	0.757830588066	0.743210514574	0.805564492035	0.819512560486	0.562840068054	0.742120779513	0.755987836215	0.728397447388	0.713488880758	0.693076680654	0.659688393253	0.66837449358	0.661305718388
TH.CVA.WT.Cec.732496	0.621483258518	0.609017313358	0.671439737608	0.476068612646	0.66492050517	0.364687102845	0.500073258745	0.315455113354	0.615952037958	0.342433360765	0.442384512861	0.58072022938	0.672031456822	0.39863953404	0.738654323369	0.569121156712	0.683250523161	0.532886075075	0.470527285114	0.542044206296	0.679515830561	0.716315032786	0.634387356415	0.689780561065	0.529024974757	0.424843519268	0.570739134299	0.459316523339	0.698483703904	0.659384472999	0.841499824855	0.743543608264	0.707719158525	0.363471385611	0.418756294721	0.605642153916	0.481394201052	0.477911376892	0.680328074827	0.779709995788	0.696822334665	0.384700938393	0.471586579145	0.671380710649	0.704993432256	0.789354449346	0.639975792248	0.665782155965	0.0	0.796949828376	0.692064777908	0.719401438458	0.67811659395	0.850456431246	0.680921682544	0.820257652487	0.745907172156	0.635667628491	0.715702547112	0.643114269304	0.446479879556	0.417374569131	0.692402581879	0.415499162196	0.566647148785	0.579898271408	0.535763684573	0.760387750843	0.561945307476	0.698865365083	0.556374285653	0.574036429356	0.450273932924	0.475531921541	0.506087256784	0.461951253841	0.399363202539	0.404112403521
Gail.TG.Oral.732531	0.851600815753	0.683658299913	0.84797896994	0.759668369439	0.885115249851	0.788036227642	0.756248772671	0.825486322415	0.651197937051	0.822459119309	0.833449463798	0.749392036816	0.871890755299	0.803108647438	0.532999277848	0.783751848149	0.68314188512	0.785549070066	0.758626755316	0.791006929758	0.84342043028	0.816876768383	0.670437818229	0.880415333139	0.782041820952	0.791070850726	0.826924531216	0.82080630865	0.902142732294	0.873686616145	0.834903893645	0.848882969473	0.747489896127	0.802953699602	0.861644947378	0.693765330313	0.814597609869	0.711295976448	0.700652985563	0.444097350887	0.860433479647	0.858223892206	0.756288042241	0.572585101063	0.869497658378	0.470132364688	0.757033093445	0.878320338311	0.796949828376	0.0	0.901257860112	0.744843046257	0.841312949882	0.841968575446	0.742647597406	0.850488165133	0.852290021964	0.648641670186	0.765023058363	0.889423640569	0.81861523743	0.795160915366	0.86647122798	0.848986730421	0.686737534582	0.721349014699	0.702681104832	0.668243781429	0.70202575475	0.856606254156	0.690719421801	0.696520238332	0.766306322767	0.790735720182	0.784336072709	0.810523312518	0.797571827857	0.812531422761
Elizabeth.Chris.WT.Cec.732516	0.518725433043	0.808388263255	0.509490606537	0.74630581276	0.495883545327	0.676092987639	0.705817260108	0.640822541588	0.833310246176	0.704357495458	0.65669118056	0.707972498476	0.500724510919	0.691275167785	0.834703207375	0.682328645125	0.822075900439	0.683321807392	0.70138192089	0.67666795126	0.510008052971	0.767151634332	0.789036016879	0.515408307297	0.728896359755	0.640426376383	0.74176163717	0.664416637746	0.529409544397	0.493042325851	0.854076592608	0.655099554422	0.770687261871	0.630123101351	0.680036848013	0.806961173747	0.656622925769	0.75502007163	0.80699493599	0.866903571811	0.558400044495	0.681432216869	0.756429385063	0.800763895676	0.586810775273	0.888105098294	0.692960838794	0.547604983333	0.692064777908	0.901257860112	0.0	0.663137481114	0.619762089804	0.859950625748	0.798453678952	0.835953948242	0.649602460527	0.807897186222	0.793790957887	0.46919620738	0.620872490174	0.676351405619	0.569641010579	0.734494916069	0.744249307501	0.754363920445	0.77072746237	0.816413136813	0.813139545966	0.568968636047	0.764597856259	0.753468405558	0.747868786433	0.729998469662	0.742372909877	0.671617995311	0.695856614971	0.679759874675
Chen.Lladser.WT.Oral.732521	0.626012032923	0.715733498923	0.59685371771	0.722281135961	0.644276222311	0.682368127551	0.644624756329	0.729648092967	0.712276896588	0.712857536638	0.704104606691	0.618270560001	0.592817137415	0.695586506786	0.634327971797	0.630239069321	0.747445909601	0.622642671819	0.669594043177	0.66734517896	0.57287160791	0.70091321632	0.669694013336	0.634076496374	0.668401762186	0.673536206947	0.719049453747	0.707630125575	0.597915180298	0.644116417086	0.812721562441	0.628785800916	0.676161496647	0.676319167454	0.716225077483	0.763739280519	0.656367117662	0.680194727968	0.704729944365	0.708844671502	0.627819566701	0.732280179373	0.746374029955	0.65372999354	0.624633658428	0.744351732952	0.692024280046	0.573771428673	0.719401438458	0.744843046257	0.663137481114	0.0	0.516098355124	0.816285275128	0.700584570878	0.806323700928	0.679128946575	0.679938486601	0.74160060061	0.648304013211	0.687804148656	0.676240371709	0.508427896736	0.761385494574	0.605700753459	0.660405191218	0.667616847242	0.715550897901	0.785930029781	0.610801070378	0.654722015702	0.675644671837	0.729106289259	0.683344147337	0.698692476105	0.713720938922	0.686366352957	0.692968292489
Joshua.Jose.WTCon1.732471	0.56388892182	0.706194217697	0.547024972134	0.697647157567	0.571020572886	0.676910135241	0.642984194056	0.681700949181	0.747567863727	0.658341883104	0.628657965928	0.590539694823	0.545443326651	0.651423244524	0.747649380995	0.643681486318	0.75969413616	0.646864848715	0.606794106767	0.637049000985	0.564591274389	0.719096032043	0.724289450354	0.593391986555	0.690438444588	0.638500494166	0.689433231845	0.649196334707	0.558360326965	0.595463599949	0.813094868501	0.52121192242	0.693632986953	0.633279936043	0.699169177708	0.770886859288	0.607064542661	0.657314542846	0.73238162722	0.818914764194	0.571327353416	0.684651946602	0.713122549619	0.690499646176	0.533571751336	0.819377736279	0.704941680225	0.501764157147	0.67811659395	0.841312949882	0.619762089804	0.516098355124	0.0	0.824575967839	0.694276788726	0.806312407757	0.638359672087	0.705311556672	0.765715595013	0.583131650552	0.63049208067	0.662190819056	0.473377156359	0.729509118016	0.670042590718	0.676933901998	0.656661343404	0.771167083283	0.763128100148	0.56081156479	0.670727301935	0.654666410353	0.698450632114	0.699126903207	0.660377605044	0.664819196576	0.643446369502	0.657133371643
Joshua.Jose.WTOral.732551	0.829004770664	0.845357499957	0.821096904312	0.844533934579	0.864226844606	0.852186654923	0.824600925371	0.862269497708	0.84172065217	0.850337981677	0.848383413644	0.820466360445	0.817773778	0.843314289145	0.824723834057	0.773534386926	0.821015879822	0.790094487282	0.82299771681	0.815759264401	0.798127040957	0.656742290857	0.765473260581	0.848662543951	0.788923973188	0.83272164063	0.650608620497	0.854286446551	0.871038833341	0.831277486985	0.490734443995	0.747611257434	0.722198152494	0.839771041079	0.853149425344	0.879937087267	0.837203480489	0.829769918049	0.823325701647	0.806057399384	0.788749696987	0.865390355017	0.848393418434	0.800562909691	0.819268027535	0.839241164712	0.851000993122	0.871920967772	0.850456431246	0.841968575446	0.859950625748	0.816285275128	0.824575967839	0.0	0.623830214416	0.527918491171	0.641170296082	0.826505575358	0.819068587666	0.869331201042	0.853173757188	0.833211616241	0.863282847995	0.868424873211	0.779518783493	0.837970456156	0.802213884256	0.702400007911	0.873222033229	0.848638928384	0.836886064752	0.820523433347	0.847102714559	0.858326091914	0.84459244337	0.849490559347	0.835690828887	0.842253535585
Chen.Lladser.WT.Con1.732529	0.701003402252	0.577540792893	0.733724409136	0.664650700282	0.797669105451	0.641412352067	0.594756867004	0.691822497845	0.557922876847	0.651495856049	0.677648206577	0.560958366631	0.759882026804	0.621221135993	0.679642447848	0.630616652384	0.682296678298	0.587824079978	0.567748423449	0.661112400973	0.715930517617	0.608078380107	0.620141224795	0.798856651895	0.555766861831	0.646307040398	0.495562165689	0.693806192363	0.822695151012	0.78034118781	0.638236997586	0.673079962265	0.576502899689	0.653770196221	0.697996683675	0.668559733617	0.63057058149	0.600922517964	0.585787111049	0.732835288193	0.691437072291	0.714158540529	0.67990716671	0.648819411828	0.73514115172	0.762016629175	0.75543558756	0.80914531941	0.680921682544	0.742647597406	0.798453678952	0.700584570878	0.694276788726	0.623830214416	0.0	0.636470824277	0.601220304795	0.59623265816	0.716185337053	0.768157071197	0.689544649281	0.590725341426	0.794681519128	0.724063112415	0.575130442856	0.587211100557	0.484037429771	0.614194708056	0.66392360733	0.770340000306	0.604134175146	0.548069723934	0.669307067511	0.633707735524	0.627640200441	0.686853997448	0.605422980262	0.619389355428
